Day,User,Hospital,Score,Rank,User_Preferred_Department,User_Preferred_Parameter,Avg_Waiting_Time,Doctor_Availability,Rating,Distance,Num_Reviews,Reward
77,User_98,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.07792148147154508
77,User_99,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.8070310658680192
77,User_99,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6813538353171419
77,User_99,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.46502954207103886
77,User_99,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.24979716521557926
77,User_99,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.042410142626518946
77,User_100,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8633096260318741
78,User_1,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9974674360156406
78,User_3,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9919907979735605
78,User_5,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9670421011513386
78,User_5,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7786422665447053
78,User_5,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4127814904188916
78,User_5,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3186312335352642
78,User_5,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.14561587215717472
78,User_6,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.8913175151110506
78,User_6,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7480742285320162
78,User_6,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.40900745329662314
78,User_6,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.3682269563196932
78,User_6,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.18236144581476546
78,User_8,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.998797934357337
78,User_10,Sai Ortho Care Orthopedic Hospital,46.25442857142857,1,Orthopedic,Distance,54,1,3.5,11.1,303,0.843757197195788
78,User_11,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8485975123965207
78,User_12,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9768912307246468
78,User_13,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8848430432830529
78,User_14,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8947553618671937
78,User_15,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9180639048459743
78,User_16,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.926625708748934
78,User_16,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.7282642905789307
78,User_16,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.5476671785008249
78,User_16,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.32645369365504706
78,User_16,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.10601646497976316
78,User_17,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9454936851631051
78,User_17,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7837167027916244
78,User_17,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4592234484940963
78,User_17,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.38685554226424085
78,User_17,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.03692323772795112
78,User_18,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9220133068972338
78,User_18,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7732639328917055
78,User_18,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.5608313374936202
78,User_18,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3039254986554287
78,User_18,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.015272508530996176
78,User_19,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8433748157341541
78,User_20,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9598202491009158
78,User_24,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8725363203370792
78,User_24,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7683718613110709
78,User_24,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4709399422094403
78,User_24,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3990115470078794
78,User_24,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.10646832965512437
78,User_25,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9793843509402449
78,User_26,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8318609540211443
78,User_27,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8079489522764912
78,User_29,Sai Ortho Care Orthopedic Hospital,46.43478571428571,1,Orthopedic,Doctor_Availability,54,1,3.5,11.1,303,0.8431352234374747
78,User_30,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.9457948488543403
78,User_30,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.7655297856997707
78,User_30,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.43710375724155115
78,User_30,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.3455956368745219
78,User_30,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.11438005651111771
78,User_32,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9312390409742533
78,User_33,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.923340160905933
78,User_35,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.9267941669296779
78,User_36,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8609282092036656
78,User_37,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.9561117949619992
78,User_37,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7738701056293679
78,User_37,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.4778209183774945
78,User_37,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.2208358030615612
78,User_37,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.0952733586334269
78,User_38,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.8525936098952022
78,User_39,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.9704859478198171
78,User_40,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.9141294734348514
78,User_42,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9576057635152015
78,User_43,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9942718061613435
78,User_44,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.9206000228807416
78,User_45,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9440603105433281
78,User_46,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.8380903215773651
78,User_47,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.887816853898637
78,User_47,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.6093675572340822
78,User_47,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.4751135053276179
78,User_47,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.31654006407000057
78,User_47,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.14378029173742585
78,User_48,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.8641515056271546
78,User_48,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7326221477363167
78,User_48,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.551170896262241
78,User_48,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.35073313319545557
78,User_48,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.09547406359246934
78,User_49,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.8550811963508652
78,User_49,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.7438100479449054
78,User_49,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.5427684248248262
78,User_49,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.39926665714743637
78,User_49,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.0627231583480479
78,User_50,Sai Ortho Care Orthopedic Hospital,46.25442857142857,1,Orthopedic,Distance,54,1,3.5,11.1,303,0.8763901071279241
78,User_52,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9646628475944709
78,User_52,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7634000201250725
78,User_52,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.5618393988183321
78,User_52,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.35035227244634265
78,User_52,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.008636932269298004
78,User_53,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8681306135670653
78,User_55,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9913455186166653
78,User_56,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9393180825613899
78,User_57,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9215479111715098
78,User_58,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9233842388016424
78,User_59,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.957090310486465
78,User_59,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.6442185489703681
78,User_59,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.5146560322546457
78,User_59,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.34927922599623407
78,User_59,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.08707953614031486
78,User_61,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8169191856415211
78,User_63,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.8050536176369458
78,User_64,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.9522491592335505
78,User_66,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9874408458236019
78,User_67,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.8676689909665511
78,User_68,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.9685042730936488
78,User_69,Sai Ortho Care Orthopedic Hospital,46.21478571428571,1,Orthopedic,Avg_Waiting_Time,54,1,3.5,11.1,303,0.97216600881387
78,User_71,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.8436795046544507
78,User_71,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.687215591010705
78,User_71,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.5907785385427295
78,User_71,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.28775027579350315
78,User_71,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.0720377791286009
78,User_72,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.8396621014012041
78,User_73,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.972687117099712
78,User_74,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9190375822575246
78,User_75,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8464254222341467
78,User_77,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9815461201837766
78,User_78,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9554138950218655
78,User_79,Department of Pediatrics || Apollo Children Hospital Greams Road,37.187,1,Pediatric,Avg_Waiting_Time,26,0,4.6,8.0,241,0.9241110265486095
78,User_82,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.9188609859571999
78,User_85,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.889062294399427
78,User_87,Dheeraj ENT clinic,175.96114285714287,1,Multi-Specialty,Num_Reviews,32,0,3.8,5.0,438,0.8584794167704181
78,User_87,S V MULTI SPECIALITY HOSPITAL,168.14735714285715,2,Multi-Specialty,Num_Reviews,21,1,3.6,1.9,418,0.6790313620752335
78,User_87,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",166.65507142857143,3,Multi-Specialty,Num_Reviews,52,0,4.2,14.9,415,0.5137677783709754
78,User_87,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,161.35507142857142,4,Multi-Specialty,Num_Reviews,22,1,3.7,2.3,401,0.3121745418333436
78,User_87,Priya Hospitals Orthopaedic Hospital,151.82035714285715,5,Multi-Specialty,Num_Reviews,55,0,3.2,3.3,378,0.03450416940192391
78,User_88,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8769222661053311
78,User_89,Sai Ortho Care Orthopedic Hospital,47.05978571428571,1,Orthopedic,Rating,54,1,3.5,11.1,303,0.9872175357967594
78,User_90,Dheeraj ENT clinic,66.63971428571429,1,Multi-Specialty,Distance,32,0,3.8,5.0,438,0.8059401740354531
78,User_90,S V MULTI SPECIALITY HOSPITAL,63.88128571428571,2,Multi-Specialty,Distance,21,1,3.6,1.9,418,0.7510289114748758
78,User_90,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90685714285714,3,Multi-Specialty,Distance,52,0,4.2,14.9,415,0.4405143385251663
78,User_90,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.33185714285714,4,Multi-Specialty,Distance,22,1,3.7,2.3,401,0.2649905590607136
78,User_90,Priya Hospitals Orthopaedic Hospital,57.52928571428571,5,Multi-Specialty,Distance,55,0,3.2,3.3,378,0.12102063957082619
78,User_91,Department of Pediatrics || Apollo Children Hospital Greams Road,37.016999999999996,1,Pediatric,Doctor_Availability,26,0,4.6,8.0,241,0.997153360047051
78,User_92,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.9557328186820578
78,User_94,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.8984827989484062
78,User_94,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7778710310538923
78,User_94,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.44361862383876366
78,User_94,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.39810550352638857
78,User_94,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.03943162574327357
78,User_95,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.8167788600781841
78,User_95,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6793889104178324
78,User_95,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.5699430210202705
78,User_95,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.24014815423231142
78,User_95,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.09936233683177674
78,User_97,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9288446484059729
78,User_98,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.8475107773161118
78,User_98,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.7405160432636732
78,User_98,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.42047428859420954
78,User_98,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.21066852938078512
78,User_98,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.047781760162310595
78,User_99,Dheeraj ENT clinic,66.60114285714286,1,Multi-Specialty,Avg_Waiting_Time,32,0,3.8,5.0,438,0.9696624418697994
78,User_99,S V MULTI SPECIALITY HOSPITAL,63.84235714285714,2,Multi-Specialty,Avg_Waiting_Time,21,1,3.6,1.9,418,0.6819978978887747
78,User_99,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.94507142857143,3,Multi-Specialty,Avg_Waiting_Time,52,0,4.2,14.9,415,0.44736986044333676
78,User_99,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.295071428571426,4,Multi-Specialty,Avg_Waiting_Time,22,1,3.7,2.3,401,0.33853187609635893
78,User_99,Priya Hospitals Orthopaedic Hospital,57.34535714285714,5,Multi-Specialty,Avg_Waiting_Time,55,0,3.2,3.3,378,0.12580138061082605
78,User_100,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.9034118077432898
79,User_1,Sai Ortho Care Orthopedic Hospital,121.93478571428572,1,Orthopedic,Num_Reviews,54,1,3.5,11.1,303,0.8506112675280038
79,User_3,Department of Pediatrics || Apollo Children Hospital Greams Road,37.141999999999996,1,Pediatric,Distance,26,0,4.6,8.0,241,0.8721222083405423
79,User_5,Dheeraj ENT clinic,67.41114285714286,1,Multi-Specialty,Rating,32,0,3.8,5.0,438,0.9774301438711084
79,User_5,S V MULTI SPECIALITY HOSPITAL,64.54735714285714,2,Multi-Specialty,Rating,21,1,3.6,1.9,418,0.7109807993344388
79,User_5,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",63.95507142857143,3,Multi-Specialty,Rating,52,0,4.2,14.9,415,0.5037758180286765
79,User_5,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,62.030071428571425,4,Multi-Specialty,Rating,22,1,3.7,2.3,401,0.3156416090075007
79,User_5,Priya Hospitals Orthopaedic Hospital,58.12035714285714,5,Multi-Specialty,Rating,55,0,3.2,3.3,378,0.14469319812451656
79,User_6,Dheeraj ENT clinic,66.46114285714286,1,Multi-Specialty,Doctor_Availability,32,0,3.8,5.0,438,0.815702628712336
79,User_6,S V MULTI SPECIALITY HOSPITAL,63.89735714285714,2,Multi-Specialty,Doctor_Availability,21,1,3.6,1.9,418,0.7274364201040368
79,User_6,"Rainbow Children's Hospital & BirthRight, Anna Nagar, Chennai - Best Maternity Hospital",62.90507142857143,3,Multi-Specialty,Doctor_Availability,52,0,4.2,14.9,415,0.40693171960875807
79,User_6,Department of Paediatric Cardiology Apollo Children's Hospital Chennai,61.35507142857143,4,Multi-Specialty,Doctor_Availability,22,1,3.7,2.3,401,0.28227915034452955
79,User_6,Priya Hospitals Orthopaedic Hospital,57.32035714285714,5,Multi-Specialty,Doctor_Availability,55,0,3.2,3.3,378,0.0835814712747983
79,User_8,Department of Pediatrics || Apollo Children Hospital Greams Road,38.167,1,Pediatric,Rating,26,0,4.6,8.0,241,0.9299093333092445
79,User_10,Sai Ortho Care Orthopedic Hospital,46.25442857142857,1,Orthopedic,Distance,54,1,3.5,11.1,303,0.915975300301508
79,User_11,Department of Pediatrics || Apollo Children Hospital Greams Road,97.26700000000001,1,Pediatric,Num_Reviews,26,0,4.6,8.0,241,0.8992134221994085
